Classifier, TDMatrix, Tree_id, accuracy, precision, recall, f1_score
RF, Count, 0, 0.8505747126436781, 0.17757009345794392, 0.8636363636363636, 0.2945736434108527
RF, TF-IDF, 0, 0.8341543513957307, 0.1565217391304348, 0.8181818181818182, 0.26277372262773724
RF, Count, 1, 0.896551724137931, 0.23376623376623376, 0.8181818181818182, 0.36363636363636365
RF, TF-IDF, 1, 0.909688013136289, 0.2608695652173913, 0.8181818181818182, 0.39560439560439564
RF, Count, 2, 0.8604269293924466, 0.18811881188118812, 0.8636363636363636, 0.30894308943089427
RF, TF-IDF, 2, 0.9310344827586207, 0.2222222222222222, 0.36363636363636365, 0.27586206896551724
RF, Count, 3, 0.8752052545155994, 0.20652173913043478, 0.8636363636363636, 0.33333333333333337
RF, TF-IDF, 3, 0.9359605911330049, 0.34545454545454546, 0.8636363636363636, 0.4935064935064935
RF, Count, 4, 0.9047619047619048, 0.2631578947368421, 0.9090909090909091, 0.4081632653061224
RF, TF-IDF, 4, 0.9014778325123153, 0.22058823529411764, 0.6818181818181818, 0.3333333333333333
RF, Count, 5, 0.8587848932676518, 0.19230769230769232, 0.9090909090909091, 0.31746031746031744
RF, TF-IDF, 5, 0.8357963875205254, 0.1694915254237288, 0.9090909090909091, 0.2857142857142857
RF, Count, 6, 0.8752052545155994, 0.2, 0.8181818181818182, 0.32142857142857145
RF, TF-IDF, 6, 0.9310344827586207, 0.2619047619047619, 0.5, 0.34375000000000006
RF, Count, 7, 0.8111658456486043, 0.15037593984962405, 0.9090909090909091, 0.25806451612903225
RF, TF-IDF, 7, 0.8472906403940886, 0.1485148514851485, 0.6818181818181818, 0.2439024390243902
RF, Count, 8, 0.9376026272577996, 0.35185185185185186, 0.8636363636363636, 0.5000000000000001
RF, TF-IDF, 8, 0.9326765188834154, 0.27906976744186046, 0.5454545454545454, 0.36923076923076914
RF, Count, 9, 0.8078817733990148, 0.14814814814814814, 0.9090909090909091, 0.2547770700636943
RF, TF-IDF, 9, 0.825944170771757, 0.15, 0.8181818181818182, 0.2535211267605634
RF, Count, 10, 0.7865353037766831, 0.13513513513513514, 0.9090909090909091, 0.23529411764705882
RF, TF-IDF, 10, 0.8866995073891626, 0.2235294117647059, 0.8636363636363636, 0.3551401869158879
RF, Count, 11, 0.8932676518883416, 0.24096385542168675, 0.9090909090909091, 0.38095238095238093
RF, TF-IDF, 11, 0.909688013136289, 0.2537313432835821, 0.7727272727272727, 0.38202247191011235
RF, Count, 12, 0.8719211822660099, 0.20833333333333334, 0.9090909090909091, 0.3389830508474576
RF, TF-IDF, 12, 0.8456486042692939, 0.17272727272727273, 0.8636363636363636, 0.28787878787878785
RF, Count, 13, 0.8899835796387521, 0.2289156626506024, 0.8636363636363636, 0.3619047619047619
RF, TF-IDF, 13, 0.8801313628899836, 0.20689655172413793, 0.8181818181818182, 0.33027522935779813
RF, Count, 14, 0.8669950738916257, 0.20202020202020202, 0.9090909090909091, 0.33057851239669417
RF, TF-IDF, 14, 0.812807881773399, 0.15151515151515152, 0.9090909090909091, 0.25974025974025977
RF, Count, 15, 0.9261083743842364, 0.3114754098360656, 0.8636363636363636, 0.4578313253012048
RF, TF-IDF, 15, 0.8555008210180624, 0.18269230769230768, 0.8636363636363636, 0.30158730158730157
RF, Count, 16, 0.8637110016420362, 0.1919191919191919, 0.8636363636363636, 0.3140495867768595
RF, TF-IDF, 16, 0.8801313628899836, 0.2, 0.7727272727272727, 0.31775700934579443
RF, Count, 17, 0.9310344827586207, 0.32142857142857145, 0.8181818181818182, 0.46153846153846156
RF, TF-IDF, 17, 0.9490968801313628, 0.3953488372093023, 0.7727272727272727, 0.523076923076923
RF, Count, 18, 0.8210180623973727, 0.15748031496062992, 0.9090909090909091, 0.2684563758389261
