Classifier, TDMatrix, Tree_id, accuracy, precision, recall, f1_score
RF, Count, 0, 0.9474548440065681, 0.7023809523809523, 0.8939393939393939, 0.7866666666666666
RF, TF-IDF, 0, 0.9359605911330049, 0.6391752577319587, 0.9393939393939394, 0.7607361963190183
RF, Count, 1, 0.9244663382594417, 0.6041666666666666, 0.8787878787878788, 0.7160493827160493
RF, TF-IDF, 1, 0.9474548440065681, 0.7125, 0.8636363636363636, 0.7808219178082192
RF, Count, 2, 0.9458128078817734, 0.6941176470588235, 0.8939393939393939, 0.7814569536423842
RF, TF-IDF, 2, 0.8998357963875205, 0.5531914893617021, 0.3939393939393939, 0.46017699115044247
RF, Count, 3, 0.9211822660098522, 0.5865384615384616, 0.9242424242424242, 0.7176470588235295
RF, TF-IDF, 3, 0.9458128078817734, 0.7088607594936709, 0.8484848484848485, 0.7724137931034484
RF, Count, 4, 0.8932676518883416, 0.5040650406504065, 0.9393939393939394, 0.656084656084656
RF, TF-IDF, 4, 0.9474548440065681, 0.6931818181818182, 0.9242424242424242, 0.7922077922077921
RF, Count, 5, 0.9425287356321839, 0.6666666666666666, 0.9393939393939394, 0.779874213836478
RF, TF-IDF, 5, 0.9474548440065681, 0.6976744186046512, 0.9090909090909091, 0.7894736842105263
RF, Count, 6, 0.9408866995073891, 0.6704545454545454, 0.8939393939393939, 0.7662337662337662
RF, TF-IDF, 6, 0.9441707717569786, 0.6951219512195121, 0.8636363636363636, 0.7702702702702704
RF, Count, 7, 0.9244663382594417, 0.6063829787234043, 0.8636363636363636, 0.7125000000000001
RF, TF-IDF, 7, 0.922824302134647, 0.6507936507936508, 0.6212121212121212, 0.6356589147286822
RF, Count, 8, 0.9195402298850575, 0.5794392523364486, 0.9393939393939394, 0.7167630057803469
RF, TF-IDF, 8, 0.8784893267651889, 0.4672131147540984, 0.8636363636363636, 0.6063829787234042
RF, Count, 9, 0.9343185550082101, 0.6413043478260869, 0.8939393939393939, 0.7468354430379747
RF, TF-IDF, 9, 0.9326765188834154, 0.6288659793814433, 0.9242424242424242, 0.7484662576687117
RF, Count, 10, 0.9441707717569786, 0.686046511627907, 0.8939393939393939, 0.7763157894736842
RF, TF-IDF, 10, 0.9392446633825944, 0.6559139784946236, 0.9242424242424242, 0.7672955974842767
RF, Count, 11, 0.9458128078817734, 0.6813186813186813, 0.9393939393939394, 0.7898089171974523
RF, TF-IDF, 11, 0.9310344827586207, 0.625, 0.9090909090909091, 0.7407407407407406
RF, Count, 12, 0.9277504105090312, 0.6122448979591837, 0.9090909090909091, 0.7317073170731708
RF, TF-IDF, 12, 0.9376026272577996, 0.6458333333333334, 0.9393939393939394, 0.7654320987654321
RF, Count, 13, 0.9490968801313628, 0.7058823529411765, 0.9090909090909091, 0.794701986754967
RF, TF-IDF, 13, 0.9376026272577996, 0.6842105263157895, 0.7878787878787878, 0.732394366197183
RF, Count, 14, 0.9392446633825944, 0.6629213483146067, 0.8939393939393939, 0.7612903225806451
RF, TF-IDF, 14, 0.9326765188834154, 0.6373626373626373, 0.8787878787878788, 0.7388535031847132
RF, Count, 15, 0.9178981937602627, 0.5784313725490197, 0.8939393939393939, 0.7023809523809524
RF, TF-IDF, 15, 0.922824302134647, 0.6233766233766234, 0.7272727272727273, 0.6713286713286714
RF, Count, 16, 0.9441707717569786, 0.686046511627907, 0.8939393939393939, 0.7763157894736842
RF, TF-IDF, 16, 0.9458128078817734, 0.6853932584269663, 0.9242424242424242, 0.7870967741935484
RF, Count, 17, 0.9326765188834154, 0.6344086021505376, 0.8939393939393939, 0.7421383647798742
RF, TF-IDF, 17, 0.9408866995073891, 0.6875, 0.8333333333333334, 0.7534246575342466
RF, Count, 18, 0.9408866995073891, 0.6666666666666666, 0.9090909090909091, 0.7692307692307692
RF, TF-IDF, 18, 0.9359605911330049, 0.6588235294117647, 0.8484848484848485, 0.7417218543046357
RF, Count, 19, 0.9343185550082101, 0.6477272727272727, 0.8636363636363636, 0.7402597402597403
RF, TF-IDF, 19, 0.9146141215106732, 0.5875, 0.7121212121212122, 0.6438356164383561
RF, Count, 20, 0.9441707717569786, 0.6777777777777778, 0.9242424242424242, 0.7820512820512822
RF, TF-IDF, 20, 0.9293924466338259, 0.6210526315789474, 0.8939393939393939, 0.7329192546583851
RF, Count, 21, 0.9425287356321839, 0.6703296703296703, 0.9242424242424242, 0.7770700636942675
RF, TF-IDF, 21, 0.9441707717569786, 0.7424242424242424, 0.7424242424242424, 0.7424242424242424
RF, Count, 22, 0.9490968801313628, 0.7160493827160493, 0.8787878787878788, 0.7891156462585033
RF, TF-IDF, 22, 0.9490968801313628, 0.7868852459016393, 0.7272727272727273, 0.7559055118110236
RF, Count, 23, 0.9540229885057471, 0.7375, 0.8939393939393939, 0.8082191780821918
RF, TF-IDF, 23, 0.9474548440065681, 0.7297297297297297, 0.8181818181818182, 0.7714285714285715
RF, Count, 24, 0.9326765188834154, 0.6288659793814433, 0.9242424242424242, 0.7484662576687117
RF, TF-IDF, 24, 0.9376026272577996, 0.648936170212766, 0.9242424242424242, 0.7625000000000001
RF, Count, 25, 0.9261083743842364, 0.6060606060606061, 0.9090909090909091, 0.7272727272727273
RF, TF-IDF, 25, 0.9408866995073891, 0.6666666666666666, 0.9090909090909091, 0.7692307692307692
RF, Count, 26, 0.9014778325123153, 0.5254237288135594, 0.9393939393939394, 0.673913043478261
RF, TF-IDF, 26, 0.896551724137931, 0.512396694214876, 0.9393939393939394, 0.6631016042780749
