Classifier, TDMatrix, Tree_id, accuracy, precision, recall, f1_score
RF, Count, 39, 0.8620689655172413, 0.3277310924369748, 0.9069767441860465, 0.48148148148148145
RF, TF-IDF, 39, 0.8752052545155994, 0.358974358974359, 0.9767441860465116, 0.5249999999999999
RF, Count, 40, 0.8357963875205254, 0.2857142857142857, 0.8837209302325582, 0.43181818181818177
RF, TF-IDF, 40, 0.7848932676518884, 0.23170731707317074, 0.8837209302325582, 0.3671497584541063
RF, Count, 41, 0.8932676518883416, 0.3829787234042553, 0.8372093023255814, 0.5255474452554745
RF, TF-IDF, 41, 0.8866995073891626, 0.37962962962962965, 0.9534883720930233, 0.5430463576158941
RF, Count, 42, 0.8390804597701149, 0.2962962962962963, 0.9302325581395349, 0.449438202247191
RF, TF-IDF, 42, 0.7947454844006568, 0.25301204819277107, 0.9767441860465116, 0.4019138755980861
RF, Count, 43, 0.8899835796387521, 0.38235294117647056, 0.9069767441860465, 0.5379310344827586
RF, TF-IDF, 43, 0.8587848932676518, 0.31932773109243695, 0.8837209302325582, 0.4691358024691357
RF, Count, 44, 0.8275862068965517, 0.2847222222222222, 0.9534883720930233, 0.4385026737967914
RF, TF-IDF, 44, 0.8620689655172413, 0.297029702970297, 0.6976744186046512, 0.4166666666666667
RF, Count, 45, 0.8669950738916257, 0.32727272727272727, 0.8372093023255814, 0.47058823529411764
RF, TF-IDF, 45, 0.8587848932676518, 0.30275229357798167, 0.7674418604651163, 0.43421052631578955
RF, Count, 46, 0.8735632183908046, 0.3482142857142857, 0.9069767441860465, 0.5032258064516129
RF, TF-IDF, 46, 0.8719211822660099, 0.3157894736842105, 0.6976744186046512, 0.43478260869565216
RF, Count, 47, 0.8834154351395731, 0.36792452830188677, 0.9069767441860465, 0.523489932885906
RF, TF-IDF, 47, 0.8834154351395731, 0.36538461538461536, 0.8837209302325582, 0.5170068027210885
RF, Count, 48, 0.8555008210180624, 0.32, 0.9302325581395349, 0.4761904761904762
RF, TF-IDF, 48, 0.8768472906403941, 0.3620689655172414, 0.9767441860465116, 0.5283018867924528
RF, Count, 49, 0.8686371100164204, 0.3391304347826087, 0.9069767441860465, 0.4936708860759494
RF, TF-IDF, 49, 0.8407224958949097, 0.3014705882352941, 0.9534883720930233, 0.4581005586592179
RF, Count, 50, 0.8620689655172413, 0.3247863247863248, 0.8837209302325582, 0.47500000000000003
RF, TF-IDF, 50, 0.8916256157635468, 0.36470588235294116, 0.7209302325581395, 0.484375
RF, Count, 51, 0.8620689655172413, 0.3305785123966942, 0.9302325581395349, 0.4878048780487804
RF, TF-IDF, 51, 0.8538587848932676, 0.3114754098360656, 0.8837209302325582, 0.4606060606060607
RF, Count, 52, 0.8686371100164204, 0.336283185840708, 0.8837209302325582, 0.4871794871794872
RF, TF-IDF, 52, 0.8522167487684729, 0.2920353982300885, 0.7674418604651163, 0.4230769230769231
RF, Count, 53, 0.8587848932676518, 0.328, 0.9534883720930233, 0.48809523809523814
RF, TF-IDF, 53, 0.8834154351395731, 0.3541666666666667, 0.7906976744186046, 0.4892086330935252
RF, Count, 54, 0.8768472906403941, 0.3490566037735849, 0.8604651162790697, 0.49664429530201337
RF, TF-IDF, 54, 0.8834154351395731, 0.3541666666666667, 0.7906976744186046, 0.4892086330935252
RF, Count, 55, 0.8472906403940886, 0.30158730158730157, 0.8837209302325582, 0.44970414201183423
RF, TF-IDF, 55, 0.8768472906403941, 0.35454545454545455, 0.9069767441860465, 0.5098039215686274
RF, Count, 56, 0.8735632183908046, 0.34545454545454546, 0.8837209302325582, 0.4967320261437908
RF, TF-IDF, 56, 0.8325123152709359, 0.2846715328467153, 0.9069767441860465, 0.4333333333333333
RF, Count, 57, 0.8949096880131363, 0.39805825242718446, 0.9534883720930233, 0.5616438356164384
RF, TF-IDF, 57, 0.8653530377668309, 0.33613445378151263, 0.9302325581395349, 0.49382716049382724
RF, Count, 58, 0.8932676518883416, 0.3854166666666667, 0.8604651162790697, 0.5323741007194244
RF, TF-IDF, 58, 0.8834154351395731, 0.3541666666666667, 0.7906976744186046, 0.4892086330935252
RF, Count, 59, 0.825944170771757, 0.2765957446808511, 0.9069767441860465, 0.42391304347826086
RF, TF-IDF, 59, 0.8916256157635468, 0.3838383838383838, 0.8837209302325582, 0.5352112676056338
RF, Count, 60, 0.819376026272578, 0.2518518518518518, 0.7906976744186046, 0.3820224719101123
RF, TF-IDF, 60, 0.8866995073891626, 0.37254901960784315, 0.8837209302325582, 0.5241379310344828
RF, Count, 61, 0.8587848932676518, 0.3252032520325203, 0.9302325581395349, 0.48192771084337355
RF, TF-IDF, 61, 0.8916256157635468, 0.37362637362637363, 0.7906976744186046, 0.5074626865671641
RF, Count, 62, 0.8834154351395731, 0.36538461538461536, 0.8837209302325582, 0.5170068027210885
RF, TF-IDF, 62, 0.8669950738916257, 0.3333333333333333, 0.8837209302325582, 0.48407643312101906
RF, Count, 63, 0.8669950738916257, 0.3333333333333333, 0.8837209302325582, 0.48407643312101906
RF, TF-IDF, 63, 0.8801313628899836, 0.3557692307692308, 0.8604651162790697, 0.5034013605442177
RF, Count, 64, 0.90311986863711, 0.4111111111111111, 0.8604651162790697, 0.556390977443609
RF, TF-IDF, 64, 0.8571428571428571, 0.319672131147541, 0.9069767441860465, 0.4727272727272727
RF, Count, 65, 0.8587848932676518, 0.31932773109243695, 0.8837209302325582, 0.4691358024691357
RF, TF-IDF, 65, 0.8850574712643678, 0.34831460674157305, 0.7209302325581395, 0.4696969696969697
RF, Count, 66, 0.8456486042692939, 0.2992125984251969, 0.8837209302325582, 0.4470588235294118
RF, TF-IDF, 66, 0.8801313628899836, 0.3584905660377358, 0.8837209302325582, 0.5100671140939598
RF, Count, 67, 0.8949096880131363, 0.3764705882352941, 0.7441860465116279, 0.5
RF, TF-IDF, 67, 0.8801313628899836, 0.35294117647058826, 0.8372093023255814, 0.49655172413793114
RF, Count, 68, 0.8916256157635468, 0.3763440860215054, 0.813953488372093, 0.5147058823529412
RF, TF-IDF, 68, 0.8916256157635468, 0.3838383838383838, 0.8837209302325582, 0.5352112676056338
RF, Count, 69, 0.8866995073891626, 0.375, 0.9069767441860465, 0.5306122448979592
RF, TF-IDF, 69, 0.8817733990147784, 0.3669724770642202, 0.9302325581395349, 0.5263157894736843
RF, Count, 70, 0.8637110016420362, 0.32456140350877194, 0.8604651162790697, 0.47133757961783435
RF, TF-IDF, 70, 0.8768472906403941, 0.32222222222222224, 0.6744186046511628, 0.43609022556390975
RF, Count, 71, 0.8949096880131363, 0.3917525773195876, 0.8837209302325582, 0.5428571428571429
RF, TF-IDF, 71, 0.8555008210180624, 0.32, 0.9302325581395349, 0.4761904761904762
RF, Count, 72, 0.9047619047619048, 0.4175824175824176, 0.8837209302325582, 0.5671641791044776
RF, TF-IDF, 72, 0.8949096880131363, 0.38461538461538464, 0.813953488372093, 0.5223880597014925
RF, Count, 73, 0.8768472906403941, 0.35185185185185186, 0.8837209302325582, 0.5033112582781457
RF, TF-IDF, 73, 0.8177339901477833, 0.19090909090909092, 0.4883720930232558, 0.2745098039215686
RF, Count, 74, 0.8834154351395731, 0.35106382978723405, 0.7674418604651163, 0.4817518248175184
RF, TF-IDF, 74, 0.8801313628899836, 0.3584905660377358, 0.8837209302325582, 0.5100671140939598
RF, Count, 75, 0.8949096880131363, 0.39603960396039606, 0.9302325581395349, 0.5555555555555556
RF, TF-IDF, 75, 0.8899835796387521, 0.38, 0.8837209302325582, 0.5314685314685315
RF, Count, 76, 0.8505747126436781, 0.30952380952380953, 0.9069767441860465, 0.4615384615384615
RF, TF-IDF, 76, 0.7733990147783252, 0.2222222222222222, 0.8837209302325582, 0.35514018691588783
RF, Count, 77, 0.8850574712643678, 0.37142857142857144, 0.9069767441860465, 0.5270270270270271
RF, TF-IDF, 77, 0.8850574712643678, 0.37142857142857144, 0.9069767441860465, 0.5270270270270271
RF, Count, 78, 0.8472906403940886, 0.29508196721311475, 0.8372093023255814, 0.43636363636363634
RF, TF-IDF, 78, 0.8719211822660099, 0.34234234234234234, 0.8837209302325582, 0.4935064935064935
RF, Count, 79, 0.8637110016420362, 0.3305084745762712, 0.9069767441860465, 0.484472049689441
RF, TF-IDF, 79, 0.8275862068965517, 0.2785714285714286, 0.9069767441860465, 0.4262295081967213
RF, Count, 80, 0.8719211822660099, 0.3504273504273504, 0.9534883720930233, 0.5125
RF, TF-IDF, 80, 0.8686371100164204, 0.3445378151260504, 0.9534883720930233, 0.5061728395061729
RF, Count, 81, 0.8571428571428571, 0.3135593220338983, 0.8604651162790697, 0.45962732919254656
RF, TF-IDF, 81, 0.8719211822660099, 0.3333333333333333, 0.813953488372093, 0.4729729729729729
RF, Count, 82, 0.8916256157635468, 0.3838383838383838, 0.8837209302325582, 0.5352112676056338
RF, TF-IDF, 82, 0.9080459770114943, 0.41333333333333333, 0.7209302325581395, 0.5254237288135594
RF, Count, 83, 0.8538587848932676, 0.31451612903225806, 0.9069767441860465, 0.46706586826347307
RF, TF-IDF, 83, 0.8719211822660099, 0.30337078651685395, 0.627906976744186, 0.40909090909090906
RF, Count, 84, 0.8505747126436781, 0.30952380952380953, 0.9069767441860465, 0.4615384615384615
RF, TF-IDF, 84, 0.8834154351395731, 0.36, 0.8372093023255814, 0.5034965034965035
RF, Count, 85, 0.819376026272578, 0.2751677852348993, 0.9534883720930233, 0.4270833333333333
RF, TF-IDF, 85, 0.7881773399014779, 0.24705882352941178, 0.9767441860465116, 0.3943661971830986
RF, Count, 86, 0.8505747126436781, 0.30952380952380953, 0.9069767441860465, 0.4615384615384615
RF, TF-IDF, 86, 0.8555008210180624, 0.3228346456692913, 0.9534883720930233, 0.4823529411764706
RF, Count, 87, 0.8801313628899836, 0.3611111111111111, 0.9069767441860465, 0.5165562913907285
RF, TF-IDF, 87, 0.8538587848932676, 0.3050847457627119, 0.8372093023255814, 0.4472049689440994
RF, Count, 88, 0.8719211822660099, 0.3118279569892473, 0.6744186046511628, 0.4264705882352941
RF, TF-IDF, 88, 0.8702791461412152, 0.34210526315789475, 0.9069767441860465, 0.4968152866242038
RF, Count, 89, 0.8916256157635468, 0.38613861386138615, 0.9069767441860465, 0.5416666666666666
RF, TF-IDF, 89, 0.8702791461412152, 0.3235294117647059, 0.7674418604651163, 0.4551724137931035
RF, Count, 90, 0.9064039408866995, 0.4146341463414634, 0.7906976744186046, 0.5439999999999999
RF, TF-IDF, 90, 0.8702791461412152, 0.34210526315789475, 0.9069767441860465, 0.4968152866242038
RF, Count, 91, 0.8850574712643678, 0.36633663366336633, 0.8604651162790697, 0.5138888888888888
